,date,cases_roll_avg,deaths_roll_avg,first_roll_avg,second_roll_avg,third_roll_avg,hospitalCases_roll_avg,newAdmissions_roll_avg,slope_cases_roll_avg,slope
304,2021-06-01,758.2857142857143,0.8571428571428571,29303.14285714286,35529.0,13.857142857142858,240.71428571428572,20.571428571428573,71.71428571428578,0.09457422758100988
305,2021-05-31,686.5714285714286,0.8571428571428571,30136.0,33935.42857142857,13.428571428571429,238.14285714285714,21.0,38.0,0.05534748231377445
306,2021-05-30,648.5714285714286,0.8571428571428571,29466.428571428572,32943.0,13.571428571428571,237.57142857142858,19.714285714285715,30.428571428571445,0.046916299559471394
307,2021-05-29,618.1428571428571,1.0,29117.285714285714,32044.0,13.857142857142858,237.71428571428572,19.857142857142858,38.857142857142776,0.06286110469147202
308,2021-05-28,579.2857142857143,1.2857142857142858,29773.85714285714,32805.0,12.714285714285714,235.85714285714286,20.285714285714285,39.57142857142867,0.06831072749691755
309,2021-05-27,539.7142857142857,0.8571428571428571,31517.85714285714,33732.42857142857,11.0,235.28571428571428,19.857142857142858,46.99999999999994,0.08708311275807296
310,2021-05-26,492.7142857142857,1.0,32660.85714285714,34453.71428571428,11.428571428571429,234.85714285714286,19.857142857142858,41.28571428571428,0.08379240359524498
311,2021-05-25,451.42857142857144,1.5714285714285714,33821.0,35096.142857142855,12.0,235.71428571428572,18.0,19.285714285714278,0.04272151898734175
312,2021-05-24,432.14285714285717,1.5714285714285714,33041.71428571428,36808.142857142855,12.0,237.14285714285714,17.571428571428573,17.142857142857167,0.03966942148760336
313,2021-05-23,415.0,1.5714285714285714,32791.142857142855,38199.71428571428,13.0,237.57142857142858,16.857142857142858,19.428571428571445,0.046815834767642034
314,2021-05-22,395.57142857142856,1.5714285714285714,32715.428571428572,39976.857142857145,13.0,237.28571428571428,16.428571428571427,22.428571428571388,0.056699169375225615
315,2021-05-21,373.14285714285717,1.5714285714285714,32271.571428571428,40461.142857142855,12.0,240.14285714285714,15.571428571428571,27.285714285714334,0.07312404287902004
316,2021-05-20,345.85714285714283,1.4285714285714286,31104.285714285714,40225.0,10.857142857142858,242.14285714285714,16.571428571428573,17.857142857142833,0.05163155720776532
317,2021-05-19,328.0,1.7142857142857142,31065.85714285714,39858.57142857143,11.142857142857142,242.57142857142858,15.857142857142858,13.571428571428555,0.04137630662020901
318,2021-05-18,314.42857142857144,1.1428571428571428,30308.285714285714,39149.28571428572,10.714285714285714,243.0,16.285714285714285,5.714285714285722,0.018173557473875536
319,2021-05-17,308.7142857142857,1.5714285714285714,30128.0,38205.857142857145,11.571428571428571,245.14285714285714,16.571428571428573,8.142857142857167,0.026376677464137053
320,2021-05-16,300.57142857142856,1.5714285714285714,29781.14285714286,37422.0,10.285714285714286,248.71428571428572,16.285714285714285,7.857142857142833,0.02614068441064631
321,2021-05-15,292.7142857142857,1.4285714285714286,29656.571428571428,35630.142857142855,10.285714285714286,252.28571428571428,15.857142857142858,3.142857142857167,0.010736944851146984
322,2021-05-14,289.57142857142856,1.4285714285714286,29741.285714285714,35045.28571428572,10.857142857142858,251.85714285714286,15.714285714285714,9.428571428571388,0.03256043413912171
323,2021-05-13,280.14285714285717,1.4285714285714286,28741.85714285714,34416.42857142857,11.0,254.42857142857142,14.428571428571429,18.142857142857167,0.06476287608363088
324,2021-05-12,262.0,1.0,27107.428571428572,34884.71428571428,9.857142857142858,259.2857142857143,14.142857142857142,4.428571428571445,0.016902944383860478
325,2021-05-11,257.57142857142856,1.2857142857142858,26514.0,36056.857142857145,10.142857142857142,264.42857142857144,13.857142857142858,-3.142857142857167,-0.012201885745979019
326,2021-05-10,260.7142857142857,0.8571428571428571,25907.14285714286,35607.28571428572,8.714285714285714,267.57142857142856,13.571428571428571,-9.0,-0.034520547945205475
327,2021-05-09,269.7142857142857,1.1428571428571428,24603.14285714286,36022.57142857143,8.285714285714286,269.42857142857144,14.285714285714286,0.4285714285714448,0.0015889830508475178
328,2021-05-08,269.2857142857143,0.8571428571428571,22576.428571428572,37540.42857142857,8.285714285714286,271.85714285714283,14.142857142857142,2.0,0.007427055702917772
329,2021-05-07,267.2857142857143,1.4285714285714286,20513.14285714286,38814.142857142855,8.285714285714286,274.85714285714283,14.571428571428571,-5.285714285714278,-0.01977552111170494
330,2021-05-06,272.57142857142856,1.5714285714285714,19190.428571428572,40586.71428571428,8.571428571428571,277.2857142857143,14.285714285714286,-7.142857142857167,-0.026205450733752713
331,2021-05-05,279.7142857142857,2.142857142857143,18679.85714285714,40200.28571428572,8.714285714285714,278.57142857142856,15.0,-2.571428571428555,-0.009193054136874303
332,2021-05-04,282.2857142857143,1.8571428571428572,18461.714285714286,38072.71428571428,8.285714285714286,280.14285714285717,13.428571428571429,16.0,0.05668016194331984
333,2021-05-03,266.2857142857143,2.2857142857142856,17794.14285714286,35727.857142857145,8.0,285.14285714285717,12.571428571428571,14.857142857142861,0.05579399141630903
334,2021-05-02,251.42857142857142,2.0,17746.0,34066.857142857145,8.285714285714286,290.0,11.857142857142858,0.5714285714285552,0.0022727272727272084
335,2021-05-01,250.85714285714286,2.0,17546.714285714286,31666.428571428572,7.428571428571429,293.42857142857144,12.142857142857142,-0.4285714285714164,-0.0017084282460136189
336,2021-04-30,251.28571428571428,1.5714285714285714,17201.428571428572,29731.285714285714,7.0,299.57142857142856,11.571428571428571,12.0,0.047754405912450254
337,2021-04-29,239.28571428571428,2.0,16981.428571428572,28416.0,8.714285714285714,307.57142857142856,11.857142857142858,-3.428571428571445,-0.014328358208955292
338,2021-04-28,242.71428571428572,1.4285714285714286,16836.85714285714,28675.14285714286,9.142857142857142,317.42857142857144,11.428571428571429,4.285714285714306,0.017657445556209617
339,2021-04-27,238.42857142857142,2.2857142857142856,16271.142857142857,30197.285714285714,9.428571428571429,328.2857142857143,13.571428571428571,-10.714285714285722,-0.044937088076692666
340,2021-04-26,249.14285714285714,1.8571428571428572,16446.85714285714,32541.285714285714,9.857142857142858,336.85714285714283,13.857142857142858,-14.000000000000028,-0.05619266055045883
341,2021-04-25,263.14285714285717,2.0,15959.142857142857,33919.0,10.0,346.42857142857144,14.714285714285714,-8.571428571428555,-0.03257328990228007
342,2021-04-24,271.7142857142857,2.0,15665.285714285714,35140.42857142857,11.428571428571429,361.2857142857143,15.142857142857142,-1.4285714285714448,-0.005257623554153582
343,2021-04-23,273.14285714285717,2.2857142857142856,15355.714285714286,36199.28571428572,12.857142857142858,376.0,16.714285714285715,-15.857142857142833,-0.05805439330543924
